dnaSampleID	sequencerRunID	internalLabID	rawDataFileName	rawDataFileDescription	rawDataFilePath	checkSum
UKFS_002-M-20170801-COMP-DNA1	HVC57BGX5	Plate42WellA3	BMI_HVC57BGX5_Plate42WellA3_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R1/BMI_HVC57BGX5_Plate42WellA3_R1.fastq.gz	9c69e9aeeda22daf49c033f682cb7419
UKFS_002-M-20170801-COMP-DNA1	HVC57BGX5	Plate42WellA3	BMI_HVC57BGX5_Plate42WellA3_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R2/BMI_HVC57BGX5_Plate42WellA3_R2.fastq.gz	f8a336e283811b836446afa7703d9183
UKFS_004-M-20170801-COMP-DNA1	HVC57BGX5	Plate42WellA5	BMI_HVC57BGX5_Plate42WellA5_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R2/BMI_HVC57BGX5_Plate42WellA5_R2.fastq.gz	4a3ad6ed7a56242cd0ba10e89bc5cdbb
UKFS_004-M-20170801-COMP-DNA1	HVC57BGX5	Plate42WellA5	BMI_HVC57BGX5_Plate42WellA5_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R1/BMI_HVC57BGX5_Plate42WellA5_R1.fastq.gz	928e9b4065dccf2f522a2996a5ea36b1
UKFS_043-M-20170802-COMP-DNA1	HVC57BGX5	Plate42WellA10	BMI_HVC57BGX5_Plate42WellA10_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R2/BMI_HVC57BGX5_Plate42WellA10_R2.fastq.gz	737afa0cd618f62f051b914b949cd6b0
UKFS_043-M-20170802-COMP-DNA1	HVC57BGX5	Plate42WellA10	BMI_HVC57BGX5_Plate42WellA10_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R1/BMI_HVC57BGX5_Plate42WellA10_R1.fastq.gz	31ca6c423c03d4d449f5798a0428260a
UKFS_044-M-20170802-COMP-DNA1	HVC57BGX5	Plate42WellA11	BMI_HVC57BGX5_Plate42WellA11_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R1/BMI_HVC57BGX5_Plate42WellA11_R1.fastq.gz	dec9444bb2598fbf2b8b5b48ae13f2bf
UKFS_044-M-20170802-COMP-DNA1	HVC57BGX5	Plate42WellA11	BMI_HVC57BGX5_Plate42WellA11_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R2/BMI_HVC57BGX5_Plate42WellA11_R2.fastq.gz	16fd27dc9610c4ea027400b6527ab3c1
UKFS_031-M-20170802-COMP-DNA1	HVC57BGX5	Plate42WellA8	BMI_HVC57BGX5_Plate42WellA8_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R1/BMI_HVC57BGX5_Plate42WellA8_R1.fastq.gz	8fdf67018ae4887a7fe29383a2760a5a
UKFS_031-M-20170802-COMP-DNA1	HVC57BGX5	Plate42WellA8	BMI_HVC57BGX5_Plate42WellA8_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R2/BMI_HVC57BGX5_Plate42WellA8_R2.fastq.gz	0ac048bc6f6e7fe9c3ca10e9a3747695
UKFS_032-M-20170802-COMP-DNA1	HVC57BGX5	Plate42WellA9	BMI_HVC57BGX5_Plate42WellA9_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R1/BMI_HVC57BGX5_Plate42WellA9_R1.fastq.gz	08f71438c5739f7087c9830ca3ebfa9e
UKFS_032-M-20170802-COMP-DNA1	HVC57BGX5	Plate42WellA9	BMI_HVC57BGX5_Plate42WellA9_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R2/BMI_HVC57BGX5_Plate42WellA9_R2.fastq.gz	aeed47f361aad8b7f0ea974cbb2aa5e2
UKFS_001-M-20170802-COMP-DNA1	HVC57BGX5	Plate42WellA2	BMI_HVC57BGX5_Plate42WellA2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R2/BMI_HVC57BGX5_Plate42WellA2_R2.fastq.gz	7df59fc1f8307c063c04a9b6d638dedb
UKFS_001-M-20170802-COMP-DNA1	HVC57BGX5	Plate42WellA2	BMI_HVC57BGX5_Plate42WellA2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R1/BMI_HVC57BGX5_Plate42WellA2_R1.fastq.gz	739426c180f598659fcada6682822829
UKFS_009-M-20170802-COMP-DNA1	HVC57BGX5	Plate42WellA7	BMI_HVC57BGX5_Plate42WellA7_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R1/BMI_HVC57BGX5_Plate42WellA7_R1.fastq.gz	7472628163b05ba6cb21e5c3a6e39e04
UKFS_009-M-20170802-COMP-DNA1	HVC57BGX5	Plate42WellA7	BMI_HVC57BGX5_Plate42WellA7_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R2/BMI_HVC57BGX5_Plate42WellA7_R2.fastq.gz	dc42112a19c23a0504e52f6940e6f7ad
KONZ_005-M-20170710-COMP-DNA1	HVC57BGX5	Plate41WellH7	BMI_HVC57BGX5_Plate41WellH7_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R2/BMI_HVC57BGX5_Plate41WellH7_R2.fastq.gz	2b98898175ebe2426ddb9de8eac85b1a
KONZ_005-M-20170710-COMP-DNA1	HVC57BGX5	Plate41WellH7	BMI_HVC57BGX5_Plate41WellH7_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVC57BGX5_mms_R1/BMI_HVC57BGX5_Plate41WellH7_R1.fastq.gz	0d99293b8c334d388f6f86d32f5c1ff8
BART_001-O-20170612-COMP-DNA1	HVFYCBGX5	Plate42WellE8	BMI_HVFYCBGX5_Plate42WellE8_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellE8_R1.fastq.gz	36d76a4644fb3192395bfe37e4dbc167
BART_001-O-20170612-COMP-DNA1	HVFYCBGX5	Plate42WellE8	BMI_HVFYCBGX5_Plate42WellE8_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellE8_R2.fastq.gz	e98f557b14969d78e54f2c05ca7d41f1
BART_002-O-20170612-COMP-DNA1	HVFYCBGX5	Plate42WellE9	BMI_HVFYCBGX5_Plate42WellE9_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellE9_R1.fastq.gz	b469566acfef0c3b1eaaf43b4a8d0434
BART_002-O-20170612-COMP-DNA1	HVFYCBGX5	Plate42WellE9	BMI_HVFYCBGX5_Plate42WellE9_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellE9_R2.fastq.gz	bb321a127aae7b6428b36244f28362f2
BART_071-O-20170613-COMP-DNA1	HVFYCBGX5	Plate42WellF5	BMI_HVFYCBGX5_Plate42WellF5_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellF5_R1.fastq.gz	2c1267def58a734a33c0e5febe4bda0c
BART_071-O-20170613-COMP-DNA1	HVFYCBGX5	Plate42WellF5	BMI_HVFYCBGX5_Plate42WellF5_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellF5_R2.fastq.gz	aa63772b44e33d145dd477a5e82c4386
BART_040-O-20170613-COMP-DNA1	HVFYCBGX5	Plate42WellF3	BMI_HVFYCBGX5_Plate42WellF3_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellF3_R2.fastq.gz	fed9dd74351c755e0fc9cda891b8a37e
BART_040-O-20170613-COMP-DNA1	HVFYCBGX5	Plate42WellF3	BMI_HVFYCBGX5_Plate42WellF3_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellF3_R1.fastq.gz	45d966ff2dbad24a523416212c3f393c
BART_036-O-20170613-COMP-DNA1	HVFYCBGX5	Plate42WellF2	BMI_HVFYCBGX5_Plate42WellF2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellF2_R2.fastq.gz	63be2099fd48a5a563bbb9d32611ece9
BART_036-O-20170613-COMP-DNA1	HVFYCBGX5	Plate42WellF2	BMI_HVFYCBGX5_Plate42WellF2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellF2_R1.fastq.gz	5c0d3c0ba6cfb21e022f379fbeb79f14
BART_042-O-20170613-COMP-DNA1	HVFYCBGX5	Plate42WellF4	BMI_HVFYCBGX5_Plate42WellF4_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellF4_R1.fastq.gz	520443047c92db2b4cc9fa7d88f28194
BART_042-O-20170613-COMP-DNA1	HVFYCBGX5	Plate42WellF4	BMI_HVFYCBGX5_Plate42WellF4_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellF4_R2.fastq.gz	a7858b73cb95efd3fc18ec32037c14ab
BART_003-O-20170614-COMP-DNA1	HVFYCBGX5	Plate42WellE10	BMI_HVFYCBGX5_Plate42WellE10_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellE10_R2.fastq.gz	9d60f42365d1e968b52ebde40972d1d7
BART_003-O-20170614-COMP-DNA1	HVFYCBGX5	Plate42WellE10	BMI_HVFYCBGX5_Plate42WellE10_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellE10_R1.fastq.gz	7f47b81278696026e2d000ec2188e727
BART_024-O-20170614-COMP-DNA1	HVFYCBGX5	Plate42WellF1	BMI_HVFYCBGX5_Plate42WellF1_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellF1_R2.fastq.gz	3f7959049e7f934016a523827f4826c3
BART_024-O-20170614-COMP-DNA1	HVFYCBGX5	Plate42WellF1	BMI_HVFYCBGX5_Plate42WellF1_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellF1_R1.fastq.gz	45c00c93fe27ccba877aa1f71c0213b6
BART_023-O-20170614-COMP-DNA1	HVFYCBGX5	Plate42WellE12	BMI_HVFYCBGX5_Plate42WellE12_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellE12_R2.fastq.gz	a98c537add058deddf4601eb17c4c5d9
BART_023-O-20170614-COMP-DNA1	HVFYCBGX5	Plate42WellE12	BMI_HVFYCBGX5_Plate42WellE12_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellE12_R1.fastq.gz	660d910f00f7bdf6e3d4f85efd63ec3a
BART_004-O-20170614-COMP-DNA1	HVFYCBGX5	Plate42WellE11	BMI_HVFYCBGX5_Plate42WellE11_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellE11_R2.fastq.gz	2c8a1719b012e9c6bf1046552f707974
BART_004-O-20170614-COMP-DNA1	HVFYCBGX5	Plate42WellE11	BMI_HVFYCBGX5_Plate42WellE11_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellE11_R1.fastq.gz	416f02c42e087f20fafcf50109704db3
STEI_021-O-20170705-COMP-DNA1	HVFYCBGX5	Plate42WellC4	BMI_HVFYCBGX5_Plate42WellC4_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellC4_R1.fastq.gz	852b38f40d03cdf40812f7195def0be2
STEI_021-O-20170705-COMP-DNA1	HVFYCBGX5	Plate42WellC4	BMI_HVFYCBGX5_Plate42WellC4_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellC4_R2.fastq.gz	0a150ac29ef766fe8a942e0e57bc7802
STEI_021-M-20170705-COMP-DNA1	HVFYCBGX5	Plate42WellC3	BMI_HVFYCBGX5_Plate42WellC3_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellC3_R1.fastq.gz	9b3603a257ff8575be10017a8f34a5cc
STEI_021-M-20170705-COMP-DNA1	HVFYCBGX5	Plate42WellC3	BMI_HVFYCBGX5_Plate42WellC3_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellC3_R2.fastq.gz	ca1ef4a87452044d7a392a3d81d2c423
STEI_008-M-20170705-COMP-DNA1	HVFYCBGX5	Plate42WellC2	BMI_HVFYCBGX5_Plate42WellC2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellC2_R2.fastq.gz	ca06f975a21f97596cf4a7dad327527a
STEI_008-M-20170705-COMP-DNA1	HVFYCBGX5	Plate42WellC2	BMI_HVFYCBGX5_Plate42WellC2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellC2_R1.fastq.gz	2b0a17bb7a9644cc036f4f12cb3ff66d
STEI_047-M-20170706-COMP-DNA1	HVFYCBGX5	Plate42WellC5	BMI_HVFYCBGX5_Plate42WellC5_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellC5_R1.fastq.gz	da6d33c8a88c84e57ee195fd0255e83e
STEI_047-M-20170706-COMP-DNA1	HVFYCBGX5	Plate42WellC5	BMI_HVFYCBGX5_Plate42WellC5_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellC5_R2.fastq.gz	5f82c8f8c124897bdd3a677d2f9e7eb0
STEI_053-M-20170706-COMP-DNA1	HVFYCBGX5	Plate42WellC6	BMI_HVFYCBGX5_Plate42WellC6_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellC6_R2.fastq.gz	2b4dc058ca4efb88ef7f69bbe8c1f878
STEI_053-M-20170706-COMP-DNA1	HVFYCBGX5	Plate42WellC6	BMI_HVFYCBGX5_Plate42WellC6_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellC6_R1.fastq.gz	cc4aff4ca925d8ae3eeb1a0151d1bf88
TREE_004-O-20170707-COMP-DNA1	HVFYCBGX5	Plate42WellD1	BMI_HVFYCBGX5_Plate42WellD1_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellD1_R2.fastq.gz	7dd5440f0acafc70832a13c7ad6ea77a
TREE_004-O-20170707-COMP-DNA1	HVFYCBGX5	Plate42WellD1	BMI_HVFYCBGX5_Plate42WellD1_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellD1_R1.fastq.gz	9a7fceeaac29b7339e5a75557ac359a5
TREE_014-M-20170707-COMP-DNA1	HVFYCBGX5	Plate42WellD3	BMI_HVFYCBGX5_Plate42WellD3_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellD3_R1.fastq.gz	d020a38a37c58778e7bf95172a65e149
TREE_014-M-20170707-COMP-DNA1	HVFYCBGX5	Plate42WellD3	BMI_HVFYCBGX5_Plate42WellD3_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellD3_R2.fastq.gz	f94aaa02e369c9668b95ee784d8af46d
TREE_003-M-20170707-COMP-DNA1	HVFYCBGX5	Plate42WellC12	BMI_HVFYCBGX5_Plate42WellC12_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellC12_R2.fastq.gz	9b7fe73a1f2b63a095ca835851b90f7a
TREE_003-M-20170707-COMP-DNA1	HVFYCBGX5	Plate42WellC12	BMI_HVFYCBGX5_Plate42WellC12_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellC12_R1.fastq.gz	2a0a14535fc2a3a85bb8001b7e964989
TREE_006-M-20170707-COMP-DNA1	HVFYCBGX5	Plate42WellD2	BMI_HVFYCBGX5_Plate42WellD2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellD2_R1.fastq.gz	8847fe289c8040a824a6909874a4e53c
TREE_006-M-20170707-COMP-DNA1	HVFYCBGX5	Plate42WellD2	BMI_HVFYCBGX5_Plate42WellD2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellD2_R2.fastq.gz	0a60855d06f50189408e44f2ba34539c
TREE_049-M-20170710-COMP-DNA1	HVFYCBGX5	Plate42WellD6	BMI_HVFYCBGX5_Plate42WellD6_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellD6_R1.fastq.gz	e92d5d23394144a9649c8d1b37dbb4a9
TREE_049-M-20170710-COMP-DNA1	HVFYCBGX5	Plate42WellD6	BMI_HVFYCBGX5_Plate42WellD6_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellD6_R2.fastq.gz	0b9f64be166bd9a15106c7af72178293
TREE_046-M-20170710-COMP-DNA1	HVFYCBGX5	Plate42WellD5	BMI_HVFYCBGX5_Plate42WellD5_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellD5_R1.fastq.gz	3d138bf66e59f6584d9fcde17abaaf5a
TREE_046-M-20170710-COMP-DNA1	HVFYCBGX5	Plate42WellD5	BMI_HVFYCBGX5_Plate42WellD5_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellD5_R2.fastq.gz	789c11aa579f935b9ca457fae7fc2086
TREE_041-M-20170710-COMP-DNA1	HVFYCBGX5	Plate42WellD4	BMI_HVFYCBGX5_Plate42WellD4_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellD4_R2.fastq.gz	9267721a44d4f028048f2f54018ce0fd
TREE_041-M-20170710-COMP-DNA1	HVFYCBGX5	Plate42WellD4	BMI_HVFYCBGX5_Plate42WellD4_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellD4_R1.fastq.gz	b759f25e3759e05f1b3149a8d50d2eba
TREE_050-M-20170710-COMP-DNA1	HVFYCBGX5	Plate42WellD7	BMI_HVFYCBGX5_Plate42WellD7_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellD7_R1.fastq.gz	7120fa7a20a3edafbbd463289d296120
TREE_050-M-20170710-COMP-DNA1	HVFYCBGX5	Plate42WellD7	BMI_HVFYCBGX5_Plate42WellD7_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellD7_R2.fastq.gz	2f3153e833a821947f1a95969acf83e3
UNDE_043-M-20170801-COMP-DNA1	HVFYCBGX5	Plate42WellE6	BMI_HVFYCBGX5_Plate42WellE6_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellE6_R2.fastq.gz	40f7e3e62c9ce0700032bd2e42634d46
UNDE_043-M-20170801-COMP-DNA1	HVFYCBGX5	Plate42WellE6	BMI_HVFYCBGX5_Plate42WellE6_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellE6_R1.fastq.gz	25d1ef164bd423d831944ebbff5cb753
UNDE_037-M-20170801-COMP-DNA1	HVFYCBGX5	Plate42WellE3	BMI_HVFYCBGX5_Plate42WellE3_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellE3_R2.fastq.gz	864f8b2bc824c66f473e06d85b7c4260
UNDE_037-M-20170801-COMP-DNA1	HVFYCBGX5	Plate42WellE3	BMI_HVFYCBGX5_Plate42WellE3_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellE3_R1.fastq.gz	50e2e52af231f600b9d691462a89d52d
UNDE_037-O-20170801-COMP-DNA1	HVFYCBGX5	Plate42WellE4	BMI_HVFYCBGX5_Plate42WellE4_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellE4_R1.fastq.gz	5490d01bca7a22291e8d4ccd34e1d7bf
UNDE_037-O-20170801-COMP-DNA1	HVFYCBGX5	Plate42WellE4	BMI_HVFYCBGX5_Plate42WellE4_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellE4_R2.fastq.gz	1a215b5bd433d449d47613ae488462fc
UNDE_038-O-20170801-COMP-DNA1	HVFYCBGX5	Plate42WellE5	BMI_HVFYCBGX5_Plate42WellE5_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R1/BMI_HVFYCBGX5_Plate42WellE5_R1.fastq.gz	aaae39525811763c6d0135512f88848d
UNDE_038-O-20170801-COMP-DNA1	HVFYCBGX5	Plate42WellE5	BMI_HVFYCBGX5_Plate42WellE5_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2023/BMI_HVFYCBGX5_mms_R2/BMI_HVFYCBGX5_Plate42WellE5_R2.fastq.gz	b6aa338f5d50a5108b2b9ed35adc71ac
